jugador_id;nombre;equipo;posicion;nacionalidad;temporada;partidos;minutos;goles;asistencias;contrib;xg;xa;salario_eur;goles_por90;asistencias_por90;contrib_por90;xg_por90;xa_por90
282;Jugador_282;Equipo_13;GK;NED;2023/24;37;3000;0;0;0;4,9029914974173145;9,20480586657271;483430,0;0,0;0,0;0,0;0,14708974492251944;0,27614417599718133
283;Jugador_283;Equipo_14;DEF;GER;2022/23;28;2215;1;2;3;5,2568099061182085;9,821880756891385;630511,0;0,040632054176072234;0,08126410835214447;0,1218961625282167;0,21359498489870823;0,3990831910249321
283;Jugador_283;Equipo_14;DEF;GER;2023/24;26;2038;1;1;2;2,5441647758653083;8,116472491243467;630511,0;0,04416094210009813;0,04416094210009813;0,08832188420019627;0,11235271336009703;0,358431071742842
284;Jugador_284;Equipo_11;FWD;CRO;2022/23;25;2093;6;6;12;12,60909871857995;12,162046399270588;1409317,0;0,2580028666985189;0,2580028666985189;0,5160057333970378;0,5421972693130414;0,5229738059887018
284;Jugador_284;Equipo_11;FWD;CRO;2023/24;27;2207;10;3;13;16,68822869454643;8,052602130065726;1409317,0;0,40779338468509285;0,12233801540552787;0,5301314000906208;0,6805349263747978;0,3283797878141891
285;Jugador_285;Equipo_05;FWD;FRA;2022/23;26;2157;7;4;11;12,56557100930581;8,83533298772138;1259469,0;0,29207232267037553;0,16689847009735742;0,458970792767733;0,5242936443382118;0,3686508896128531
285;Jugador_285;Equipo_05;FWD;FRA;2023/24;26;2140;7;7;14;12,959535029946155;9,829763027181256;1259469,0;0,294392523364486;0,294392523364486;0,588785046728972;0,545027174156614;0,4134012488066883
286;Jugador_286;Equipo_07;MID;ESP;2022/23;24;2110;2;4;6;5,177363992749596;8,146225896929536;810322,0;0,08530805687203792;0,17061611374407584;0,2559241706161137;0,22083543097036193;0,3474693510538665
286;Jugador_286;Equipo_07;MID;ESP;2023/24;18;1457;2;2;4;5,806692228436491;8,256523600643186;810322,0;0,12354152367879204;0,12354152367879204;0,24708304735758407;0,35868380271742223;0,5100117529566828
287;Jugador_287;Equipo_01;DEF;URU;2022/23;30;2432;1;0;1;2,1011066100202673;7,680467765184996;750979,0;0,03700657894736842;0,0;0,03700657894736842;0,07775476764055265;0,2842278367050369
287;Jugador_287;Equipo_01;DEF;URU;2023/24;27;2213;1;2;3;4,272976122345229;9,537072965930362;750979,0;0,04066877541798464;0,08133755083596927;0,12200632625395391;0,17377670628606895;0,38786107859635455
288;Jugador_288;Equipo_11;MID;GER;2022/23;29;2418;1;3;4;4,003771306481108;12,397825826688136;717145,0;0,03722084367245657;0,11166253101736973;0,1488833746898263;0,14902374589880055;0,46145753697350383
288;Jugador_288;Equipo_11;MID;GER;2023/24;25;2090;3;4;7;7,285545776630311;13,407027532244408;717145,0;0,1291866028708134;0,1722488038277512;0,3014354066985646;0,31373163631422396;0,5773361138287066
289;Jugador_289;Equipo_07;FWD;ARG;2022/23;31;2453;16;8;24;25,546535499390142;14,106879147278967;881565,0;0,5870362821035466;0,2935181410517733;0,88055442315532;0,9372964512617663;0,5175781179189185
289;Jugador_289;Equipo_07;FWD;ARG;2023/24;28;2266;9;2;11;16,961161549030134;6,487406084784276;881565,0;0,3574580759046778;0,0794351279788173;0,4368932038834951;0,6736560191583019;0,2576639662976985
290;Jugador_290;Equipo_13;DEF;URU;2022/23;26;2180;1;1;2;3,308873447495718;6,4138652380529475;1333955,0;0,04128440366972477;0,04128440366972477;0,08256880733944955;0,13660486709844707;0,2647926015709932
290;Jugador_290;Equipo_13;DEF;URU;2023/24;24;1966;0;0;0;2,6419838859725693;5,903884886637181;1333955,0;0,0;0,0;0,0;0,12094534574645535;0,27026939969346203
291;Jugador_291;Equipo_15;FWD;CMR;2022/23;26;2070;7;4;11;11,519743645620649;9,66653651706921;1181661,0;0,30434782608695654;0,17391304347826086;0,4782608695652174;0,5008584193748108;0,42028419639431347
291;Jugador_291;Equipo_15;FWD;CMR;2023/24;20;1703;11;4;15;14,956162896771897;5,991915305978125;1181661,0;0,5813270698766881;0,21139166177334115;0,7927187316500293;0,7904020321253498;0,3166602334339585
292;Jugador_292;Equipo_10;FWD;ESP;2022/23;25;1983;7;0;7;16,939425650577977;4,45350382300265;1462911,0;0,3177004538577912;0,0;0,3177004538577912;0,7688090310398477;0,2021257408321929
292;Jugador_292;Equipo_10;FWD;ESP;2023/24;23;1909;7;2;9;12,932502950708702;6,878809487732589;1462911,0;0,33001571503404925;0,09429020429544265;0,4243059193294919;0,6097041726368692;0,3243021759538675
293;Jugador_293;Equipo_04;MID;GER;2022/23;24;2023;2;3;5;5,487789182112174;10,497521931163426;898322,0;0,08897676717745921;0,13346515076618884;0,22244191794364807;0,24414287018788713;0,46701778240470015
293;Jugador_293;Equipo_04;MID;GER;2023/24;22;1770;2;1;3;4,750052161220653;9,314489969060991;898322,0;0,1016949152542373;0,05084745762711865;0,15254237288135591;0,2415280759942705;0,4736181340200504
294;Jugador_294;Equipo_04;DEF;CMR;2022/23;28;2342;1;0;1;5,2460406820922065;9,370520584968743;1274346,0;0,03842869342442357;0,0;0,03842869342442357;0,20159848906417532;0,360096862787014
294;Jugador_294;Equipo_04;DEF;CMR;2023/24;26;2065;2;0;2;4,421876698403686;8,664000468460637;1274346,0;0,08716707021791767;0,0;0,08716707021791767;0,19272101833236405;0,37760776860119
295;Jugador_295;Equipo_19;MID;ESP;2022/23;26;2236;3;1;4;6,318216412597455;8,673910124036668;571868,0;0,12075134168157423;0,04025044722719141;0,16100178890876565;0,25431103628522855;0,34912876170093926
295;Jugador_295;Equipo_19;MID;ESP;2023/24;25;2061;0;4;4;2,924636175064731;11,20129679716369;571868,0;0,0;0,17467248908296942;0,17467248908296942;0,12771337009016295;0,4891395981294189
296;Jugador_296;Equipo_10;DEF;ITA;2022/23;24;1916;0;2;2;3,2277765022113623;9,843931127495644;1143025,0;0,0;0,0939457202505219;0,0939457202505219;0,1516178941539784;0,4623975999345553
296;Jugador_296;Equipo_10;DEF;ITA;2023/24;26;2162;0;3;3;3,1920306884019856;10,633542399584108;1143025,0;0,0;0,12488436632747456;0,12488436632747456;0,13287824327297812;0,4426544014627982
297;Jugador_297;Equipo_04;MID;ITA;2022/23;26;2229;1;4;5;4,982511378269867;12,17903156085579;891152,0;0,040376850605652756;0,16150740242261102;0,2018842530282638;0,20117811756136744;0,4917509378542042
297;Jugador_297;Equipo_04;MID;ITA;2023/24;31;2445;3;6;9;6,957563082203652;16,513520039893017;891152,0;0,11042944785276074;0,22085889570552147;0,3312883435582822;0,2561066165228338;0,6078596333702951
298;Jugador_298;Equipo_08;MID;NED;2022/23;25;2160;1;2;3;3,3012782103075238;9,514070045367319;999804,0;0,04166666666666667;0,08333333333333334;0,125;0,1375532587628135;0,39641958522363824
298;Jugador_298;Equipo_08;MID;NED;2023/24;27;2154;3;3;6;6,101102810270265;11,087146108425685;999804,0;0,12534818941504178;0,12534818941504178;0,25069637883008355;0,25492073023413364;0,4632512301570621
299;Jugador_299;Equipo_02;GK;ARG;2022/23;34;2881;0;0;0;4,700907795992308;8,218292651442221;1004528,0;0,0;0,0;0,0;0,14685237821565694;0,25673250212766396
299;Jugador_299;Equipo_02;GK;ARG;2023/24;34;2741;0;0;0;4,436687466945759;9,26753911494933;1004528,0;0,0;0,0;0,0;0,1456774432780439;0,3042971617458736
300;Jugador_300;Equipo_16;FWD;ARG;2022/23;24;1993;6;4;10;9,642921876283683;9,997361971162272;1260479,0;0,2709483191169092;0,1806322127446061;0,4515805318615153;0,4354555789591226;0,45146140361495457
300;Jugador_300;Equipo_16;FWD;ARG;2023/24;29;2538;11;2;13;18,7314020223627;6,270853434568929;1260479,0;0,3900709219858156;0,07092198581560284;0,4609929078014184;0,6642341142681809;0,22237068916911096
301;Jugador_301;Equipo_18;MID;CRO;2022/23;26;2173;2;5;7;5,671001397984053;14,878111725943354;1146876,0;0,08283479061205706;0,20708697653014263;0,28992176714219975;0,23487810668134596;0,6162126347606544
301;Jugador_301;Equipo_18;MID;CRO;2023/24;28;2237;4;5;9;7,376023129032358;11,677717930505237;1146876,0;0,16092981671881984;0,2011622708985248;0,3620920876173446;0,29675551256723837;0,469823251562571
302;Jugador_302;Equipo_14;DEF;NED;2022/23;27;2284;0;0;0;2,9529024916660176;5,316279351965611;998957,0;0,0;0,0;0,0;0,11635780396232118;0,20948561369391638
302;Jugador_302;Equipo_14;DEF;NED;2023/24;28;2297;0;1;1;4,863994672023307;6,022928261312899;998957,0;0,0;0,0391815411406182;0,0391815411406182;0,19057880734962893;0,23598761145762337
303;Jugador_303;Equipo_02;FWD;CRO;2022/23;27;2212;11;3;14;19,515504007872646;8,048348570495246;1148606,0;0,4475587703435805;0,1220614828209765;0,569620253164557;0,7940304523998817;0,3274644535915787
303;Jugador_303;Equipo_02;FWD;CRO;2023/24;29;2484;11;4;15;21,676605863317025;7,92384014197742;1148606,0;0,39855072463768115;0,14492753623188406;0,5434782608695652;0,7853842704100372;0,2870956573180225
304;Jugador_304;Equipo_18;DEF;FRA;2022/23;24;1924;1;2;3;3,8017872273395703;5,606624126929636;608966,0;0,04677754677754678;0,09355509355509356;0,14033264033264034;0,1778382798651566;0,26226412236157337
304;Jugador_304;Equipo_18;DEF;FRA;2023/24;29;2355;0;0;0;3,959147110235521;7,522739326208271;608966,0;0,0;0,0;0,0;0,15130498510454218;0,2874932226576409
305;Jugador_305;Equipo_19;GK;GER;2022/23;35;2817;0;0;0;4,692126329552157;9,014119915671227;1081827,0;0,0;0,0;0,0;0,14990818944256093;0,28799105161888905
305;Jugador_305;Equipo_19;GK;GER;2023/24;34;2845;0;0;0;2,9248031372597065;7,900445709382955;1081827,0;0,0;0,0;0,0;0,09252452806796962;0,24992622630736944
306;Jugador_306;Equipo_07;DEF;URU;2022/23;26;1983;1;2;3;4,494446972632934;6,664211626575318;659590,0;0,04538577912254161;0,09077155824508322;0,1361573373676248;0,20398397757789413;0,30246043690962104
306;Jugador_306;Equipo_07;DEF;URU;2023/24;30;2552;0;0;0;4,049206637629819;5,529503525923893;659590,0;0,0;0,0;0,0;0,1428011745245626;0,19500600208979246
307;Jugador_307;Equipo_11;GK;ARG;2022/23;31;2563;0;0;0;4,923555363689903;7,701705068948358;1277577,0;0,0;0,0;0,0;0,1728911364541909;0,2704461397601842
307;Jugador_307;Equipo_11;GK;ARG;2023/24;33;2782;0;0;0;4,633938899584154;6,583246877091873;1277577,0;0,0;0,0;0,0;0,1499117544797174;0,21297347912949982
308;Jugador_308;Equipo_02;MID;ESP;2022/23;27;2169;5;2;7;8,709818773066727;7,970194905658052;1044735,0;0,2074688796680498;0,08298755186721991;0,2904564315352697;0,3614032685919804;0,33071348156257474
308;Jugador_308;Equipo_02;MID;ESP;2023/24;26;2004;2;5;7;6,310828721328348;12,229702034120201;1044735,0;0,08982035928143711;0,2245508982035928;0,3143712574850299;0,28342045155666235;0,5492381153047995
309;Jugador_309;Equipo_10;MID;ESP;2022/23;29;2432;2;0;2;5,542418417847783;6,395102475575243;1105758,0;0,07401315789473684;0,0;0,07401315789473684;0,20510594473943275;0,23666086463888647
309;Jugador_309;Equipo_10;MID;ESP;2023/24;19;1528;2;3;5;4,9986282476035795;8,060403135095136;1105758,0;0,11780104712041886;0,17670157068062825;0,29450261780104714;0,294421820866703;0,47476196476345695
310;Jugador_310;Equipo_05;MID;GER;2022/23;27;2056;1;5;6;3,528882986742169;14,054517432772972;691043,0;0,04377431906614786;0,2188715953307393;0,26264591439688717;0,15447444980875255;0,6152269304229414
310;Jugador_310;Equipo_05;MID;GER;2023/24;25;2014;3;3;6;4,913855175372728;10,856009590693922;691043,0;0,13406156901688182;0,13406156901688182;0,26812313803376364;0,2195863782440643;0,4851245596635814
311;Jugador_311;Equipo_18;DEF;ARG;2022/23;25;2152;1;2;3;3,610409733561702;6,885688231649532;782940,0;0,04182156133828996;0,08364312267657992;0,12546468401486988;0,15099297212850984;0,28797023273627226
311;Jugador_311;Equipo_18;DEF;ARG;2023/24;30;2486;1;0;1;5,031907325731991;6,846614223806223;782940,0;0,036202735317779566;0,0;0,036202735317779566;0,18216880905707128;0,2478661625674015
312;Jugador_312;Equipo_09;FWD;CMR;2022/23;25;2051;5;4;9;12,223872509025092;9,008046892660799;1175613,0;0,21940516821062897;0,17552413456850316;0,39492930277913213;0,5363961608055867;0,39528240874669524
312;Jugador_312;Equipo_09;FWD;CMR;2023/24;24;1833;9;0;9;14,715796984876745;4,24085466740598;1175613,0;0,44189852700491;0,0;0,44189852700491;0,7225432234800365;0,2082252700854
313;Jugador_313;Equipo_19;DEF;ENG;2022/23;27;2298;1;2;3;2,3688872610441525;8,937250572227992;724892,0;0,0391644908616188;0,0783289817232376;0,1174934725848564;0,0927762634873689;0,3500228683640205
313;Jugador_313;Equipo_19;DEF;ENG;2023/24;27;2183;1;0;1;4,089337204026598;6,036996008616566;724892,0;0,04122766834631241;0,0;0,04122766834631241;0,1685938380038451;0,2488912692512556
314;Jugador_314;Equipo_05;FWD;CMR;2022/23;27;2330;16;3;19;25,20035017577465;8,54322564314301;1635497,0;0,6180257510729613;0,11587982832618027;0,7339055793991417;0,9734040840427975;0,32999584029307766
314;Jugador_314;Equipo_05;FWD;CMR;2023/24;26;2213;11;6;17;16,60110882187071;9,968798163674895;1635497,0;0,447356529597831;0,24401265250790782;0,6913691821057388;0,6751467663661834;0,4054188137057119
315;Jugador_315;Equipo_06;DEF;CMR;2022/23;31;2490;0;1;1;2,912256708129876;10,044320889451614;676614,0;0,0;0,03614457831325301;0,03614457831325301;0,10526229065529671;0,363047742992227
315;Jugador_315;Equipo_06;DEF;CMR;2023/24;23;1935;0;1;1;3,530815265894823;6,271613630002193;676614,0;0,0;0,046511627906976744;0,046511627906976744;0,16422396585557317;0,2917029595349857
316;Jugador_316;Equipo_20;FWD;POR;2022/23;26;2198;9;5;14;15,347472449096978;10,64059223212326;803288,0;0,3685168334849864;0,20473157415832574;0,5732484076433121;0,6284224387710319;0,4356930395318897
316;Jugador_316;Equipo_20;FWD;POR;2023/24;23;1877;9;4;13;16,44150287746023;9,642704102470148;803288,0;0,43153969099627065;0,19179541822056473;0,6233351092168353;0,7883512301392758;0,46235661652760435
317;Jugador_317;Equipo_17;MID;ARG;2022/23;26;2165;0;2;2;4,050240989042429;9,071107076357178;834370,0;0,0;0,08314087759815242;0,08314087759815242;0,1683702951564982;0,3770899015575732
317;Jugador_317;Equipo_17;MID;ARG;2023/24;26;2119;2;2;4;5,032990658528784;9,288690572811467;834370,0;0,08494572911750826;0,08494572911750826;0,16989145823501653;0,2137655305651678;0,39451729662719776
318;Jugador_318;Equipo_08;DEF;URU;2022/23;28;2374;3;1;4;6,140208897338241;9,30844982043279;578257,0;0,11373209772535804;0,037910699241786014;0,15164279696714406;0,2327796127887286;0,35288984154968456
318;Jugador_318;Equipo_08;DEF;URU;2023/24;29;2351;0;1;1;4,410503652677685;7,084908376118986;578257,0;0,0;0,038281582305401955;0,038281582305401955;0,16884105858825674;0,2712215031266307
319;Jugador_319;Equipo_11;GK;URU;2022/23;35;2907;0;0;0;4,15053666438405;9,531419848927102;910191,0;0,0;0,0;0,0;0,12849958713263313;0,2950903977996007
319;Jugador_319;Equipo_11;GK;URU;2023/24;32;2673;0;0;0;3,2302196287631175;8,387986461265173;910191,0;0,0;0,0;0,0;0,10876160366205782;0,28242378657458495
320;Jugador_320;Equipo_19;MID;ENG;2022/23;29;2361;2;3;5;7,318822361164152;13,451417699825438;1276820,0;0,07623888182973317;0,11435832274459976;0,19059720457433288;0,27898941656280124;0,5127605222296864
320;Jugador_320;Equipo_19;MID;ENG;2023/24;28;2318;4;2;6;8,176820485492692;11,082505170941564;1276820,0;0,1553062985332183;0,07765314926660916;0,2329594477998274;0,31747793084311576;0,4302957141435465
321;Jugador_321;Equipo_11;MID;POR;2022/23;27;2080;5;3;8;9,919647956067768;10,784660490912994;555478,0;0,21634615384615385;0,12980769230769232;0,34615384615384615;0,42921553656062456;0,46664396354911997
321;Jugador_321;Equipo_11;MID;POR;2023/24;27;2330;0;7;7;5,791401855832918;16,250498661263432;555478,0;0,0;0,2703862660944206;0,2703862660944206;0,22370221760728007;0,6277016650273429
322;Jugador_322;Equipo_13;GK;ARG;2022/23;33;2805;0;0;0;2,4512506190654855;8,199030243749254;738424,0;0,0;0,0;0,0;0,07864975248338456;0,2630704891042541
322;Jugador_322;Equipo_13;GK;ARG;2023/24;35;2851;0;0;0;4,142743315479328;9,604542223557951;738424,0;0,0;0,0;0,0;0,13077758624803212;0,30319494918281853
323;Jugador_323;Equipo_02;FWD;NED;2022/23;28;2201;14;4;18;24,93846171409088;9,937922123461833;949106,0;0,5724670604270786;0,1635620172648796;0,7360290776919582;1,0197462763599179;0,4063666474836733
323;Jugador_323;Equipo_02;FWD;NED;2023/24;26;2104;13;4;17;20,00967982645517;11,38349796197989;949106,0;0,5560836501901141;0,17110266159695817;0,7271863117870723;0,8559273690023599;0,48693669989457705
324;Jugador_324;Equipo_06;FWD;NED;2022/23;25;2233;11;7;18;16,42025725454984;11,990254918511281;1335339,0;0,4433497536945813;0,28213166144200624;0,7254814151365876;0,6618106372187574;0,4832615058961108
324;Jugador_324;Equipo_06;FWD;NED;2023/24;27;2335;13;6;19;20,752672012395063;11,934450950785614;1335339,0;0,5010706638115632;0,23126338329764454;0,7323340471092078;0,7998888570088033;0,46000025077974527
325;Jugador_325;Equipo_09;MID;GER;2022/23;25;1992;2;2;4;5,333415358341265;9,2128216483566;936375,0;0,09036144578313252;0,09036144578313252;0,18072289156626503;0,24096756137084027;0,41624194194382225
325;Jugador_325;Equipo_09;MID;GER;2023/24;29;2398;2;2;4;4,681820316738534;9,255970002395971;936375,0;0,0750625521267723;0,0750625521267723;0,1501251042535446;0,17571469078668395;0,3473883653943442
326;Jugador_326;Equipo_12;GK;URU;2022/23;33;2581;0;0;0;2,4913143384548646;8,444893503156198;859070,0;0,0;0,0;0,0;0,08687264256526067;0,29447517058661676
326;Jugador_326;Equipo_12;GK;URU;2023/24;31;2656;0;0;0;5,379606823456311;7,872092628892719;859070,0;0,0;0,0;0,0;0,18229089386711897;0,2667501267320575
327;Jugador_327;Equipo_17;GK;FRA;2022/23;36;2953;0;0;0;3,8752985726932665;11,294921081705732;1190870,0;0,0;0,0;0,0;0,11810933679051609;0,3442407373361043
327;Jugador_327;Equipo_17;GK;FRA;2023/24;36;2980;0;0;0;4,007867108269643;8,655758115076441;1190870,0;0,0;0,0;0,0;0,12104296635713686;0,2614155135425771
328;Jugador_328;Equipo_10;DEF;NED;2022/23;29;2369;1;1;2;3,9672255789008717;7,810919071121365;1153659,0;0,03799071338117349;0,03799071338117349;0,07598142676234698;0,1507177298864831;0,29674238767451366
328;Jugador_328;Equipo_10;DEF;NED;2023/24;28;2237;1;1;2;3,378907766009296;8,799080186215408;1153659,0;0,04023245417970496;0,04023245417970496;0,08046490835940992;0,13594175187341825;0,3540085904154612
329;Jugador_329;Equipo_02;MID;POR;2022/23;22;1756;2;6;8;3,8200353656694617;13,941983300658418;1311044,0;0,10250569476082004;0,30751708428246016;0,41002277904328016;0,1957876895844257;0,7145663422888712
329;Jugador_329;Equipo_02;MID;POR;2023/24;22;1780;2;3;5;6,273067379878416;7,067286578372839;1311044,0;0,10112359550561799;0,15168539325842698;0,25280898876404495;0,3171775641511559;0,3573347146368289
330;Jugador_330;Equipo_14;MID;ENG;2022/23;22;1872;3;4;7;5,98037509860218;11,730320969343127;738602,0;0,14423076923076922;0,19230769230769232;0,33653846153846156;0,28751803358664324;0,5639577389107273
330;Jugador_330;Equipo_14;MID;ENG;2023/24;26;2235;3;4;7;5,511041800343429;9,861363355709313;738602,0;0,12080536912751677;0,16107382550335572;0,2818791946308725;0,22192114632255422;0,3971018800956771
331;Jugador_331;Equipo_15;GK;CMR;2022/23;33;2816;0;0;0;2,1154536795901615;9,394499121552718;714011,0;0,0;0,0;0,0;0,06761038038462874;0,30025032703826154
331;Jugador_331;Equipo_15;GK;CMR;2023/24;31;2604;0;0;0;3,114752743101535;6,705202982061369;714011,0;0,0;0,0;0,0;0,107652744577242;0,23174664684543902
332;Jugador_332;Equipo_17;DEF;ENG;2022/23;31;2561;0;1;1;3,2244173806027794;7,29245649218922;562447,0;0,0;0,035142522452167126;0,035142522452167126;0,11331416019299106;0,2562753160082115
332;Jugador_332;Equipo_17;DEF;ENG;2023/24;25;2169;1;0;1;4,026555613032446;5,0052408728453175;562447,0;0,04149377593360996;0,0;0,04149377593360996;0,16707699639138782;0,2076863432715899
